===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MyStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
416,,416,2022-01-24 13:55:00,1838.52,1838.605,1838.47,1838.605,0.0,-1.0,MyStrategy,416,738179.5798611111,Broker,416,10000.0,10000.0,BuySell,416,,,Trades - Net Profit/Loss,416,,
417,,417,2022-01-24 13:56:00,1838.605,1839.41,1838.605,1839.325,0.0,-1.0,MyStrategy,417,738179.5805555555,Broker,417,10000.0,10000.0,BuySell,417,,,Trades - Net Profit/Loss,417,,
418,,418,2022-01-24 13:57:00,1839.325,1839.52,1839.255,1839.52,0.0,-1.0,MyStrategy,418,738179.58125,Broker,418,10000.0,10000.0,BuySell,418,,,Trades - Net Profit/Loss,418,,
419,,419,2022-01-24 13:58:00,1839.52,1839.72,1839.42,1839.685,0.0,-1.0,MyStrategy,419,738179.5819444444,Broker,419,10000.0,10000.0,BuySell,419,,,Trades - Net Profit/Loss,419,,
420,,420,2022-01-24 13:59:00,1839.685,1839.705,1838.73,1838.91,0.0,-1.0,MyStrategy,420,738179.5826388889,Broker,420,10000.0,10000.0,BuySell,420,,,Trades - Net Profit/Loss,420,,
421,,421,2022-01-24 14:00:00,1838.91,1839.17,1838.67,1838.95,0.0,-1.0,MyStrategy,421,738179.5833333334,Broker,421,10000.0,10000.0,BuySell,421,,,Trades - Net Profit/Loss,421,,
422,,422,2022-01-24 14:01:00,1838.95,1839.25,1838.84,1839.015,0.0,-1.0,MyStrategy,422,738179.5840277778,Broker,422,10000.0,10000.0,BuySell,422,,,Trades - Net Profit/Loss,422,,
423,,423,2022-01-24 14:02:00,1839.015,1839.37,1839.005,1839.22,0.0,-1.0,MyStrategy,423,738179.5847222222,Broker,423,10000.0,10000.0,BuySell,423,,,Trades - Net Profit/Loss,423,,
424,,424,2022-01-24 14:03:00,1839.22,1839.31,1838.935,1838.985,0.0,-1.0,MyStrategy,424,738179.5854166667,Broker,424,10000.0,10000.0,BuySell,424,,,Trades - Net Profit/Loss,424,,
425,,425,2022-01-24 14:04:00,1838.985,1839.115,1838.84,1838.845,0.0,-1.0,MyStrategy,425,738179.5861111111,Broker,425,10000.0,10000.0,BuySell,425,,,Trades - Net Profit/Loss,425,,
426,,426,2022-01-24 14:05:00,1838.845,1839.225,1838.845,1839.015,0.0,-1.0,MyStrategy,426,738179.5868055555,Broker,426,10000.0,10000.0,BuySell,426,,,Trades - Net Profit/Loss,426,,
427,,427,2022-01-24 14:06:00,1839.015,1839.085,1838.535,1838.535,0.0,-1.0,MyStrategy,427,738179.5875,Broker,427,10000.0,10000.0,BuySell,427,,,Trades - Net Profit/Loss,427,,
428,,428,2022-01-24 14:07:00,1838.535,1839.125,1838.525,1838.97,0.0,-1.0,MyStrategy,428,738179.5881944444,Broker,428,10000.0,10000.0,BuySell,428,,,Trades - Net Profit/Loss,428,,
429,,429,2022-01-24 14:08:00,1838.97,1839.07,1838.55,1838.75,0.0,-1.0,MyStrategy,429,738179.588888889,Broker,429,10000.0,10000.0,BuySell,429,,,Trades - Net Profit/Loss,429,,
430,,430,2022-01-24 14:09:00,1838.75,1838.79,1838.58,1838.765,0.0,-1.0,MyStrategy,430,738179.5895833333,Broker,430,10000.0,10000.0,BuySell,430,,,Trades - Net Profit/Loss,430,,
431,,431,2022-01-24 14:10:00,1838.765,1838.765,1838.535,1838.56,0.0,-1.0,MyStrategy,431,738179.5902777778,Broker,431,10000.0,10000.0,BuySell,431,,,Trades - Net Profit/Loss,431,,
432,,432,2022-01-24 14:11:00,1838.56,1838.61,1838.445,1838.59,0.0,-1.0,MyStrategy,432,738179.5909722223,Broker,432,10000.0,10000.0,BuySell,432,,,Trades - Net Profit/Loss,432,,
433,,433,2022-01-24 14:12:00,1838.59,1838.82,1838.475,1838.64,0.0,-1.0,MyStrategy,433,738179.5916666667,Broker,433,10000.0,10000.0,BuySell,433,,,Trades - Net Profit/Loss,433,,
434,,434,2022-01-24 14:13:00,1838.64,1838.74,1838.355,1838.365,0.0,-1.0,MyStrategy,434,738179.5923611111,Broker,434,10000.0,10000.0,BuySell,434,,,Trades - Net Profit/Loss,434,,
435,,435,2022-01-24 14:14:00,1838.365,1838.505,1838.245,1838.295,0.0,-1.0,MyStrategy,435,738179.5930555556,Broker,435,10000.0,10000.0,BuySell,435,,,Trades - Net Profit/Loss,435,,
436,,436,2022-01-24 14:15:00,1838.295,1838.69,1838.255,1838.55,0.0,-1.0,MyStrategy,436,738179.59375,Broker,436,10000.0,10000.0,BuySell,436,,,Trades - Net Profit/Loss,436,,
437,,437,2022-01-24 14:16:00,1838.55,1838.55,1838.2,1838.495,0.0,-1.0,MyStrategy,437,738179.5944444444,Broker,437,10000.0,10000.0,BuySell,437,,,Trades - Net Profit/Loss,437,,
438,,438,2022-01-24 14:17:00,1838.495,1838.775,1838.44,1838.67,0.0,-1.0,MyStrategy,438,738179.5951388889,Broker,438,10000.0,10000.0,BuySell,438,,,Trades - Net Profit/Loss,438,,
439,,439,2022-01-24 14:18:00,1838.67,1838.775,1838.61,1838.675,0.0,-1.0,MyStrategy,439,738179.5958333333,Broker,439,10000.0,10000.0,BuySell,439,,,Trades - Net Profit/Loss,439,,
440,,440,2022-01-24 14:19:00,1838.675,1838.68,1838.465,1838.465,0.0,-1.0,MyStrategy,440,738179.5965277777,Broker,440,10000.0,10000.0,BuySell,440,,,Trades - Net Profit/Loss,440,,
441,,441,2022-01-24 14:20:00,1838.465,1838.525,1838.27,1838.395,0.0,-1.0,MyStrategy,441,738179.5972222222,Broker,441,10000.0,10000.0,BuySell,441,,,Trades - Net Profit/Loss,441,,
442,,442,2022-01-24 14:21:00,1838.395,1838.465,1838.29,1838.315,0.0,-1.0,MyStrategy,442,738179.5979166667,Broker,442,10000.0,10000.0,BuySell,442,,,Trades - Net Profit/Loss,442,,
443,,443,2022-01-24 14:22:00,1838.315,1838.72,1838.31,1838.665,0.0,-1.0,MyStrategy,443,738179.598611111,Broker,443,10000.0,10000.0,BuySell,443,,,Trades - Net Profit/Loss,443,,
444,,444,2022-01-24 14:23:00,1838.665,1838.69,1838.4,1838.57,0.0,-1.0,MyStrategy,444,738179.5993055556,Broker,444,10000.0,10000.0,BuySell,444,,,Trades - Net Profit/Loss,444,,
445,,445,2022-01-24 14:24:00,1838.57,1838.825,1838.565,1838.77,0.0,-1.0,MyStrategy,445,738179.6,Broker,445,10000.0,10000.0,BuySell,445,,,Trades - Net Profit/Loss,445,,
446,,446,2022-01-24 14:25:00,1838.77,1838.81,1838.57,1838.8,0.0,-1.0,MyStrategy,446,738179.6006944445,Broker,446,10000.0,10000.0,BuySell,446,,,Trades - Net Profit/Loss,446,,
447,,447,2022-01-24 14:26:00,1838.8,1838.8,1838.655,1838.775,0.0,-1.0,MyStrategy,447,738179.6013888889,Broker,447,10000.0,10000.0,BuySell,447,,,Trades - Net Profit/Loss,447,,
448,,448,2022-01-24 14:27:00,1838.775,1838.85,1838.7,1838.84,0.0,-1.0,MyStrategy,448,738179.6020833333,Broker,448,10000.0,10000.0,BuySell,448,,,Trades - Net Profit/Loss,448,,
449,,449,2022-01-24 14:28:00,1838.84,1838.97,1838.705,1838.92,0.0,-1.0,MyStrategy,449,738179.6027777778,Broker,449,10000.0,10000.0,BuySell,449,,,Trades - Net Profit/Loss,449,,
450,,450,2022-01-24 14:29:00,1838.92,1839.225,1838.905,1839.225,0.0,-1.0,MyStrategy,450,738179.6034722222,Broker,450,10000.0,10000.0,BuySell,450,,,Trades - Net Profit/Loss,450,,
451,,451,2022-01-24 14:30:00,1839.225,1839.225,1839.025,1839.21,0.0,-1.0,MyStrategy,451,738179.6041666666,Broker,451,10000.0,10000.0,BuySell,451,,,Trades - Net Profit/Loss,451,,
452,,452,2022-01-24 14:31:00,1839.21,1839.21,1838.81,1838.96,0.0,-1.0,MyStrategy,452,738179.6048611111,Broker,452,10000.0,10000.0,BuySell,452,,,Trades - Net Profit/Loss,452,,
453,,453,2022-01-24 14:32:00,1838.96,1839.215,1838.93,1838.97,0.0,-1.0,MyStrategy,453,738179.6055555556,Broker,453,10000.0,10000.0,BuySell,453,,,Trades - Net Profit/Loss,453,,
454,,454,2022-01-24 14:33:00,1838.97,1839.005,1838.7,1838.7,0.0,-1.0,MyStrategy,454,738179.60625,Broker,454,10000.0,10000.0,BuySell,454,,,Trades - Net Profit/Loss,454,,
455,,455,2022-01-24 14:34:00,1838.7,1838.705,1838.41,1838.485,0.0,-1.0,MyStrategy,455,738179.6069444445,Broker,455,10000.0,10000.0,BuySell,455,,,Trades - Net Profit/Loss,455,,
456,,456,2022-01-24 14:35:00,1838.485,1838.715,1838.43,1838.715,0.0,-1.0,MyStrategy,456,738179.6076388889,Broker,456,10000.0,10000.0,BuySell,456,,,Trades - Net Profit/Loss,456,,
457,,457,2022-01-24 14:36:00,1838.715,1838.945,1838.71,1838.925,0.0,-1.0,MyStrategy,457,738179.6083333333,Broker,457,10000.0,10000.0,BuySell,457,,,Trades - Net Profit/Loss,457,,
458,,458,2022-01-24 14:37:00,1838.925,1838.965,1838.805,1838.895,0.0,-1.0,MyStrategy,458,738179.6090277778,Broker,458,10000.0,10000.0,BuySell,458,,,Trades - Net Profit/Loss,458,,
459,,459,2022-01-24 14:38:00,1838.895,1839.08,1838.755,1839.08,0.0,-1.0,MyStrategy,459,738179.6097222222,Broker,459,10000.0,10000.0,BuySell,459,,,Trades - Net Profit/Loss,459,,
460,,460,2022-01-24 14:39:00,1839.08,1839.36,1839.06,1839.275,0.0,-1.0,MyStrategy,460,738179.6104166667,Broker,460,10000.0,10000.0,BuySell,460,,,Trades - Net Profit/Loss,460,,
461,,461,2022-01-24 14:40:00,1839.275,1839.31,1839.2,1839.275,0.0,-1.0,MyStrategy,461,738179.6111111111,Broker,461,10000.0,10000.0,BuySell,461,,,Trades - Net Profit/Loss,461,,
462,,462,2022-01-24 14:41:00,1839.275,1839.37,1839.275,1839.3,0.0,-1.0,MyStrategy,462,738179.6118055555,Broker,462,10000.0,10000.0,BuySell,462,,,Trades - Net Profit/Loss,462,,
463,,463,2022-01-24 14:42:00,1839.3,1839.37,1839.065,1839.065,0.0,-1.0,MyStrategy,463,738179.6125,Broker,463,10000.0,10000.0,BuySell,463,,,Trades - Net Profit/Loss,463,,
464,,464,2022-01-24 14:43:00,1839.065,1839.09,1838.835,1838.905,0.0,-1.0,MyStrategy,464,738179.6131944444,Broker,464,10000.0,10000.0,BuySell,464,,,Trades - Net Profit/Loss,464,,
465,,465,2022-01-24 14:44:00,1838.905,1838.995,1838.865,1838.89,0.0,-1.0,MyStrategy,465,738179.6138888889,Broker,465,10000.0,10000.0,BuySell,465,,,Trades - Net Profit/Loss,465,,
466,,466,2022-01-24 14:45:00,1838.89,1838.97,1838.765,1838.91,0.0,-1.0,MyStrategy,466,738179.6145833334,Broker,466,10000.0,10000.0,BuySell,466,,,Trades - Net Profit/Loss,466,,
467,,467,2022-01-24 14:46:00,1838.91,1838.91,1838.55,1838.61,0.0,-1.0,MyStrategy,467,738179.6152777778,Broker,467,10000.0,10000.0,BuySell,467,,,Trades - Net Profit/Loss,467,,
468,,468,2022-01-24 14:47:00,1838.61,1838.695,1838.485,1838.56,0.0,-1.0,MyStrategy,468,738179.6159722222,Broker,468,10000.0,10000.0,BuySell,468,,,Trades - Net Profit/Loss,468,,
469,,469,2022-01-24 14:48:00,1838.56,1838.585,1838.365,1838.405,0.0,-1.0,MyStrategy,469,738179.6166666667,Broker,469,10000.0,10000.0,BuySell,469,,,Trades - Net Profit/Loss,469,,
470,,470,2022-01-24 14:49:00,1838.405,1838.42,1838.045,1838.045,0.0,-1.0,MyStrategy,470,738179.6173611111,Broker,470,10000.0,10000.0,BuySell,470,,,Trades - Net Profit/Loss,470,,
471,,471,2022-01-24 14:50:00,1838.045,1838.065,1837.265,1837.475,0.0,-1.0,MyStrategy,471,738179.6180555555,Broker,471,10000.0,10000.0,BuySell,471,,,Trades - Net Profit/Loss,471,,
472,,472,2022-01-24 14:51:00,1837.475,1837.625,1837.4,1837.62,0.0,-1.0,MyStrategy,472,738179.61875,Broker,472,10000.0,10000.0,BuySell,472,,,Trades - Net Profit/Loss,472,,
473,,473,2022-01-24 14:52:00,1837.62,1837.75,1837.285,1837.425,0.0,-1.0,MyStrategy,473,738179.6194444444,Broker,473,10000.0,10000.0,BuySell,473,,,Trades - Net Profit/Loss,473,,
474,,474,2022-01-24 14:53:00,1837.425,1837.455,1836.835,1837.1,0.0,-1.0,MyStrategy,474,738179.620138889,Broker,474,10000.0,10000.0,BuySell,474,,,Trades - Net Profit/Loss,474,,
475,,475,2022-01-24 14:54:00,1837.1,1837.51,1837.04,1837.505,0.0,-1.0,MyStrategy,475,738179.6208333333,Broker,475,10000.0,10000.0,BuySell,475,,,Trades - Net Profit/Loss,475,,
476,,476,2022-01-24 14:55:00,1837.505,1837.66,1837.395,1837.655,0.0,-1.0,MyStrategy,476,738179.6215277778,Broker,476,10000.0,10000.0,BuySell,476,,,Trades - Net Profit/Loss,476,,
477,,477,2022-01-24 14:56:00,1837.655,1837.995,1837.595,1837.98,0.0,-1.0,MyStrategy,477,738179.6222222223,Broker,477,10000.0,10000.0,BuySell,477,,,Trades - Net Profit/Loss,477,,
478,,478,2022-01-24 14:57:00,1837.98,1838.12,1837.905,1838.1,0.0,-1.0,MyStrategy,478,738179.6229166667,Broker,478,10000.0,10000.0,BuySell,478,,,Trades - Net Profit/Loss,478,,
479,,479,2022-01-24 14:58:00,1838.1,1838.145,1837.89,1838.0,0.0,-1.0,MyStrategy,479,738179.6236111111,Broker,479,10000.0,10000.0,BuySell,479,,,Trades - Net Profit/Loss,479,,
480,,480,2022-01-24 14:59:00,1838.0,1838.025,1837.655,1837.71,0.0,-1.0,MyStrategy,480,738179.6243055556,Broker,480,10000.0,10000.0,BuySell,480,,,Trades - Net Profit/Loss,480,,
481,,481,2022-01-24 15:00:00,1837.71,1837.82,1837.435,1837.535,0.0,-1.0,MyStrategy,481,738179.625,Broker,481,10000.0,10000.0,BuySell,481,,,Trades - Net Profit/Loss,481,,
482,,482,2022-01-24 15:01:00,1837.535,1837.72,1837.46,1837.565,0.0,-1.0,MyStrategy,482,738179.6256944444,Broker,482,10000.0,10000.0,BuySell,482,,,Trades - Net Profit/Loss,482,,
483,,483,2022-01-24 15:02:00,1837.565,1837.625,1837.03,1837.18,0.0,-1.0,MyStrategy,483,738179.6263888889,Broker,483,10000.0,10000.0,BuySell,483,,,Trades - Net Profit/Loss,483,,
484,,484,2022-01-24 15:03:00,1837.18,1837.365,1836.995,1837.045,0.0,-1.0,MyStrategy,484,738179.6270833333,Broker,484,10000.0,10000.0,BuySell,484,,,Trades - Net Profit/Loss,484,,
485,,485,2022-01-24 15:04:00,1837.045,1837.485,1837.045,1837.25,0.0,-1.0,MyStrategy,485,738179.6277777777,Broker,485,10000.0,10000.0,BuySell,485,,,Trades - Net Profit/Loss,485,,
486,,486,2022-01-24 15:05:00,1837.25,1837.475,1837.215,1837.28,0.0,-1.0,MyStrategy,486,738179.6284722222,Broker,486,10000.0,10000.0,BuySell,486,,,Trades - Net Profit/Loss,486,,
487,,487,2022-01-24 15:06:00,1837.28,1837.355,1837.005,1837.02,0.0,-1.0,MyStrategy,487,738179.6291666667,Broker,487,10000.0,10000.0,BuySell,487,,,Trades - Net Profit/Loss,487,,
488,,488,2022-01-24 15:07:00,1837.02,1837.125,1836.805,1837.095,0.0,-1.0,MyStrategy,488,738179.629861111,Broker,488,10000.0,10000.0,BuySell,488,,,Trades - Net Profit/Loss,488,,
489,,489,2022-01-24 15:08:00,1837.095,1837.285,1836.95,1837.21,0.0,-1.0,MyStrategy,489,738179.6305555556,Broker,489,10000.0,10000.0,BuySell,489,,,Trades - Net Profit/Loss,489,,
490,,490,2022-01-24 15:09:00,1837.21,1837.49,1836.975,1837.49,0.0,-1.0,MyStrategy,490,738179.63125,Broker,490,10000.0,10000.0,BuySell,490,,,Trades - Net Profit/Loss,490,,
491,,491,2022-01-24 15:10:00,1837.49,1837.49,1837.08,1837.095,0.0,-1.0,MyStrategy,491,738179.6319444445,Broker,491,10000.0,10000.0,BuySell,491,,,Trades - Net Profit/Loss,491,,
492,,492,2022-01-24 15:11:00,1837.095,1837.14,1836.72,1836.795,0.0,-1.0,MyStrategy,492,738179.6326388889,Broker,492,10000.0,10000.0,BuySell,492,,,Trades - Net Profit/Loss,492,,
493,,493,2022-01-24 15:12:00,1836.795,1837.005,1836.74,1836.925,0.0,-1.0,MyStrategy,493,738179.6333333333,Broker,493,10000.0,10000.0,BuySell,493,,,Trades - Net Profit/Loss,493,,
494,,494,2022-01-24 15:13:00,1836.925,1837.11,1836.68,1836.7,0.0,-1.0,MyStrategy,494,738179.6340277778,Broker,494,10000.0,10000.0,BuySell,494,,,Trades - Net Profit/Loss,494,,
495,,495,2022-01-24 15:14:00,1836.7,1836.885,1836.56,1836.885,0.0,-1.0,MyStrategy,495,738179.6347222222,Broker,495,10000.0,10000.0,BuySell,495,,,Trades - Net Profit/Loss,495,,
496,,496,2022-01-24 15:15:00,1836.885,1836.89,1836.515,1836.655,0.0,-1.0,MyStrategy,496,738179.6354166666,Broker,496,10000.0,10000.0,BuySell,496,,,Trades - Net Profit/Loss,496,,
497,,497,2022-01-24 15:16:00,1836.655,1837.105,1836.625,1837.0,0.0,-1.0,MyStrategy,497,738179.6361111111,Broker,497,10000.0,10000.0,BuySell,497,,,Trades - Net Profit/Loss,497,,
498,,498,2022-01-24 15:17:00,1837.0,1837.19,1836.855,1837.18,0.0,-1.0,MyStrategy,498,738179.6368055556,Broker,498,10000.0,10000.0,BuySell,498,,,Trades - Net Profit/Loss,498,,
499,,499,2022-01-24 15:18:00,1837.18,1837.655,1837.18,1837.625,0.0,-1.0,MyStrategy,499,738179.6375,Broker,499,10000.0,10000.0,BuySell,499,,,Trades - Net Profit/Loss,499,,
500,,500,2022-01-24 15:19:00,1837.625,1838.655,1837.62,1838.575,0.0,-1.0,MyStrategy,500,738179.6381944445,Broker,500,10000.0,10000.0,BuySell,500,,,Trades - Net Profit/Loss,500,,
501,,501,2022-01-24 15:20:00,1838.575,1838.88,1838.47,1838.675,0.0,-1.0,MyStrategy,501,738179.6388888889,Broker,501,10000.0,10000.0,BuySell,501,,,Trades - Net Profit/Loss,501,,
502,,502,2022-01-24 15:21:00,1838.675,1838.705,1838.335,1838.415,0.0,-1.0,MyStrategy,502,738179.6395833333,Broker,502,10000.0,10000.0,BuySell,502,,,Trades - Net Profit/Loss,502,,
503,,503,2022-01-24 15:22:00,1838.415,1838.425,1837.925,1838.185,0.0,-1.0,MyStrategy,503,738179.6402777778,Broker,503,10000.0,10000.0,BuySell,503,,,Trades - Net Profit/Loss,503,,
504,,504,2022-01-24 15:23:00,1838.185,1838.34,1838.04,1838.24,0.0,-1.0,MyStrategy,504,738179.6409722222,Broker,504,10000.0,10000.0,BuySell,504,,,Trades - Net Profit/Loss,504,,
505,,505,2022-01-24 15:24:00,1838.24,1838.575,1838.23,1838.33,0.0,-1.0,MyStrategy,505,738179.6416666667,Broker,505,10000.0,10000.0,BuySell,505,,,Trades - Net Profit/Loss,505,,
506,,506,2022-01-24 15:25:00,1838.33,1838.585,1838.28,1838.385,0.0,-1.0,MyStrategy,506,738179.6423611111,Broker,506,10000.0,10000.0,BuySell,506,,,Trades - Net Profit/Loss,506,,
507,,507,2022-01-24 15:26:00,1838.385,1838.42,1838.015,1838.245,0.0,-1.0,MyStrategy,507,738179.6430555555,Broker,507,10000.0,10000.0,BuySell,507,,,Trades - Net Profit/Loss,507,,
508,,508,2022-01-24 15:27:00,1838.245,1838.675,1838.125,1838.63,0.0,-1.0,MyStrategy,508,738179.64375,Broker,508,10000.0,10000.0,BuySell,508,,,Trades - Net Profit/Loss,508,,
509,,509,2022-01-24 15:28:00,1838.63,1838.725,1838.535,1838.61,0.0,-1.0,MyStrategy,509,738179.6444444444,Broker,509,10000.0,10000.0,BuySell,509,,,Trades - Net Profit/Loss,509,,
510,,510,2022-01-24 15:29:00,1838.61,1838.905,1838.61,1838.9,0.0,-1.0,MyStrategy,510,738179.6451388889,Broker,510,10000.0,10000.0,BuySell,510,,,Trades - Net Profit/Loss,510,,
511,,511,2022-01-24 15:30:00,1838.9,1839.12,1838.885,1838.97,0.0,-1.0,MyStrategy,511,738179.6458333334,Broker,511,10000.0,10000.0,BuySell,511,,,Trades - Net Profit/Loss,511,,
512,,512,2022-01-24 15:31:00,1838.97,1839.52,1838.85,1839.04,0.0,-1.0,MyStrategy,512,738179.6465277778,Broker,512,10000.0,10000.0,BuySell,512,,,Trades - Net Profit/Loss,512,,
513,,513,2022-01-24 15:32:00,1839.04,1839.04,1838.475,1838.645,0.0,-1.0,MyStrategy,513,738179.6472222222,Broker,513,10000.0,10000.0,BuySell,513,,,Trades - Net Profit/Loss,513,,
514,,514,2022-01-24 15:33:00,1838.645,1838.8,1838.375,1838.5,0.0,-1.0,MyStrategy,514,738179.6479166667,Broker,514,10000.0,10000.0,BuySell,514,,,Trades - Net Profit/Loss,514,,
515,,515,2022-01-24 15:34:00,1838.5,1838.5,1838.055,1838.31,0.0,-1.0,MyStrategy,515,738179.6486111111,Broker,515,10000.0,10000.0,BuySell,515,,,Trades - Net Profit/Loss,515,,
516,,516,2022-01-24 15:35:00,1838.31,1838.365,1838.16,1838.185,0.0,-1.0,MyStrategy,516,738179.6493055555,Broker,516,10000.0,10000.0,BuySell,516,,,Trades - Net Profit/Loss,516,,
517,,517,2022-01-24 15:36:00,1838.185,1838.355,1838.14,1838.305,0.0,-1.0,MyStrategy,517,738179.65,Broker,517,10000.0,10000.0,BuySell,517,,,Trades - Net Profit/Loss,517,,
518,,518,2022-01-24 15:37:00,1838.305,1838.385,1838.125,1838.26,0.0,-1.0,MyStrategy,518,738179.6506944444,Broker,518,10000.0,10000.0,BuySell,518,,,Trades - Net Profit/Loss,518,,
519,,519,2022-01-24 15:38:00,1838.26,1838.75,1838.23,1838.72,0.0,-1.0,MyStrategy,519,738179.651388889,Broker,519,10000.0,10000.0,BuySell,519,,,Trades - Net Profit/Loss,519,,
520,,520,2022-01-24 15:39:00,1838.72,1838.93,1838.675,1838.825,0.0,-1.0,MyStrategy,520,738179.6520833333,Broker,520,10000.0,10000.0,BuySell,520,,,Trades - Net Profit/Loss,520,,
521,,521,2022-01-24 15:40:00,1838.825,1838.86,1838.71,1838.715,0.0,-1.0,MyStrategy,521,738179.6527777778,Broker,521,10000.0,10000.0,BuySell,521,,,Trades - Net Profit/Loss,521,,
522,,522,2022-01-24 15:41:00,1838.715,1838.765,1838.585,1838.72,0.0,-1.0,MyStrategy,522,738179.6534722223,Broker,522,10000.0,10000.0,BuySell,522,,,Trades - Net Profit/Loss,522,,
523,,523,2022-01-24 15:42:00,1838.72,1838.985,1838.66,1838.875,0.0,-1.0,MyStrategy,523,738179.6541666667,Broker,523,10000.0,10000.0,BuySell,523,,,Trades - Net Profit/Loss,523,,
524,,524,2022-01-24 15:43:00,1838.875,1838.98,1837.945,1838.005,0.0,-1.0,MyStrategy,524,738179.6548611111,Broker,524,10000.0,10000.0,BuySell,524,,,Trades - Net Profit/Loss,524,,
525,,525,2022-01-24 15:44:00,1838.005,1838.045,1837.495,1837.51,0.0,-1.0,MyStrategy,525,738179.6555555556,Broker,525,10000.0,10000.0,BuySell,525,,,Trades - Net Profit/Loss,525,,
526,,526,2022-01-24 15:45:00,1837.51,1837.69,1837.21,1837.295,0.0,-1.0,MyStrategy,526,738179.65625,Broker,526,10000.0,10000.0,BuySell,526,,,Trades - Net Profit/Loss,526,,
527,,527,2022-01-24 15:46:00,1837.295,1837.415,1837.04,1837.045,0.0,-1.0,MyStrategy,527,738179.6569444444,Broker,527,10000.0,10000.0,BuySell,527,,,Trades - Net Profit/Loss,527,,
528,,528,2022-01-24 15:47:00,1837.045,1837.5,1837.03,1837.385,0.0,-1.0,MyStrategy,528,738179.6576388889,Broker,528,10000.0,10000.0,BuySell,528,,,Trades - Net Profit/Loss,528,,
529,,529,2022-01-24 15:48:00,1837.385,1837.385,1837.185,1837.285,0.0,-1.0,MyStrategy,529,738179.6583333333,Broker,529,10000.0,10000.0,BuySell,529,,,Trades - Net Profit/Loss,529,,
530,,530,2022-01-24 15:49:00,1837.285,1837.285,1837.085,1837.255,0.0,-1.0,MyStrategy,530,738179.6590277777,Broker,530,10000.0,10000.0,BuySell,530,,,Trades - Net Profit/Loss,530,,
531,,531,2022-01-24 15:50:00,1837.255,1837.65,1837.14,1837.17,0.0,-1.0,MyStrategy,531,738179.6597222222,Broker,531,10000.0,10000.0,BuySell,531,,,Trades - Net Profit/Loss,531,,
532,,532,2022-01-24 15:51:00,1837.17,1837.565,1837.165,1837.535,0.0,-1.0,MyStrategy,532,738179.6604166667,Broker,532,10000.0,10000.0,BuySell,532,,,Trades - Net Profit/Loss,532,,
533,,533,2022-01-24 15:52:00,1837.535,1838.055,1837.525,1837.955,0.0,-1.0,MyStrategy,533,738179.661111111,Broker,533,10000.0,10000.0,BuySell,533,,,Trades - Net Profit/Loss,533,,
534,,534,2022-01-24 15:53:00,1837.955,1838.005,1837.61,1837.65,0.0,-1.0,MyStrategy,534,738179.6618055556,Broker,534,10000.0,10000.0,BuySell,534,,,Trades - Net Profit/Loss,534,,
535,,535,2022-01-24 15:54:00,1837.65,1837.79,1837.535,1837.735,0.0,-1.0,MyStrategy,535,738179.6625,Broker,535,10000.0,10000.0,BuySell,535,,,Trades - Net Profit/Loss,535,,
536,,536,2022-01-24 15:55:00,1837.735,1837.935,1837.54,1837.79,0.0,-1.0,MyStrategy,536,738179.6631944445,Broker,536,10000.0,10000.0,BuySell,536,,,Trades - Net Profit/Loss,536,,
537,,537,2022-01-24 15:56:00,1837.79,1838.02,1837.68,1837.68,0.0,-1.0,MyStrategy,537,738179.6638888889,Broker,537,10000.0,10000.0,BuySell,537,,,Trades - Net Profit/Loss,537,,
538,,538,2022-01-24 15:57:00,1837.68,1837.735,1837.37,1837.445,0.0,-1.0,MyStrategy,538,738179.6645833333,Broker,538,10000.0,10000.0,BuySell,538,,,Trades - Net Profit/Loss,538,,
539,,539,2022-01-24 15:58:00,1837.445,1837.83,1837.395,1837.55,0.0,-1.0,MyStrategy,539,738179.6652777778,Broker,539,10000.0,10000.0,BuySell,539,,,Trades - Net Profit/Loss,539,,
540,,540,2022-01-24 15:59:00,1837.55,1838.08,1837.54,1838.055,0.0,-1.0,MyStrategy,540,738179.6659722222,Broker,540,10000.0,10000.0,BuySell,540,,,Trades - Net Profit/Loss,540,,
541,,541,2022-01-24 16:00:00,1838.055,1838.38,1837.76,1838.16,0.0,-1.0,MyStrategy,541,738179.6666666666,Broker,541,10000.0,10000.0,BuySell,541,,,Trades - Net Profit/Loss,541,,
